humidity,windspeed,winddirection,tempC,tempminC,tempmaxC,precipitation,date,month,year
54.7,11.5,28.5,24.6,18.1,32.3,0.0,2014-02-10,February,2014
58.2,11.2,334.9,23.7,17.0,31.7,0.0,2014-02-11,February,2014
49.0,13.0,341.5,23.0,16.8,31.5,0.0,2014-02-12,February,2014
48.0,10.1,17.7,22.3,15.1,31.4,0.0,2014-02-13,February,2014
48.2,9.4,141.9,23.4,15.1,32.5,0.0,2014-02-14,February,2014
57.2,12.2,197.9,23.3,17.1,31.5,2.3,2014-02-15,February,2014
86.2,16.2,55.8,19.9,16.7,23.3,10.0,2014-02-16,February,2014
71.3,23.4,308.7,19.4,14.1,26.8,7.4,2014-02-17,February,2014
57.1,11.2,334.7,18.0,10.3,27.2,0.0,2014-02-18,February,2014
58.2,12.2,335.3,19.0,11.2,28.3,0.0,2014-02-19,February,2014
58.7,10.4,314.7,20.0,11.9,30.1,0.0,2014-02-20,February,2014
57.1,9.0,300.3,21.4,14.0,30.5,0.0,2014-02-21,February,2014
61.7,6.8,304.4,22.4,15.3,30.9,0.0,2014-02-22,February,2014
60.8,9.4,344.0,22.8,16.1,31.2,0.0,2014-02-23,February,2014
69.6,10.8,330.8,23.5,17.1,31.4,0.0,2014-02-24,February,2014
62.8,11.9,353.9,24.3,17.3,32.3,0.0,2014-02-25,February,2014
59.3,10.4,329.4,23.9,17.5,32.6,0.0,2014-02-26,February,2014
58.1,11.5,330.3,24.4,17.0,33.8,0.0,2014-02-27,February,2014
59.9,18.4,344.9,24.5,19.1,33.0,0.1,2014-02-28,February,2014
63.2,15.1,358.5,24.4,17.8,33.2,0.0,2014-03-01,March,2014
57.0,15.1,342.0,25.2,18.3,34.2,0.0,2014-03-02,March,2014
59.4,15.1,338.1,24.8,17.6,33.5,0.0,2014-03-03,March,2014
52.1,13.7,344.0,23.7,18.1,31.4,0.0,2014-03-04,March,2014
55.8,14.4,309.3,24.3,17.8,33.2,0.0,2014-03-05,March,2014
52.9,14.0,317.3,24.3,16.5,33.5,0.0,2014-03-06,March,2014
47.1,15.8,325.3,24.0,16.8,33.1,0.0,2014-03-07,March,2014
49.3,13.0,340.6,24.2,16.0,33.6,0.0,2014-03-08,March,2014
47.0,11.9,329.5,24.8,17.0,34.1,0.0,2014-03-09,March,2014
44.6,13.7,323.5,25.0,16.2,35.4,0.0,2014-03-10,March,2014
44.8,12.6,302.4,25.9,17.8,35.4,0.0,2014-03-11,March,2014
54.3,11.2,298.1,26.9,19.5,35.2,0.0,2014-03-12,March,2014
53.8,14.0,301.2,27.6,21.5,35.9,0.0,2014-03-13,March,2014
50.9,13.3,315.6,27.8,21.1,36.5,0.0,2014-03-14,March,2014
46.5,16.2,315.4,27.2,19.4,37.4,0.0,2014-03-15,March,2014
43.8,15.1,313.3,27.1,17.7,37.3,0.0,2014-03-16,March,2014
47.9,14.0,281.2,27.1,18.8,37.1,0.0,2014-03-17,March,2014
56.6,10.8,240.1,29.4,21.1,38.1,0.0,2014-03-18,March,2014
56.5,9.7,243.7,29.7,22.0,39.1,0.0,2014-03-19,March,2014
53.0,10.1,263.6,29.5,22.7,38.8,0.0,2014-03-20,March,2014
45.1,9.4,277.4,28.8,22.2,38.0,0.0,2014-03-21,March,2014
47.5,20.2,208.2,28.7,21.1,38.1,0.3,2014-03-22,March,2014
68.4,14.0,172.0,27.5,20.0,34.4,9.2,2014-03-23,March,2014
68.8,14.8,227.6,28.1,22.3,35.6,3.4,2014-03-24,March,2014
68.2,11.2,238.5,28.2,21.8,36.7,0.7,2014-03-25,March,2014
65.3,11.9,217.3,29.2,23.1,37.1,0.1,2014-03-26,March,2014
62.5,13.3,240.0,30.6,23.8,38.7,0.0,2014-03-27,March,2014
57.3,14.4,257.8,31.5,24.3,40.5,0.0,2014-03-28,March,2014
52.0,20.5,261.1,31.7,24.0,41.4,0.0,2014-03-29,March,2014
50.8,16.6,251.1,32.4,25.0,42.7,0.0,2014-03-30,March,2014
55.4,11.5,251.4,32.1,24.8,41.8,0.0,2014-03-31,March,2014
59.1,9.7,214.9,31.4,25.1,40.7,0.0,2014-04-01,April,2014
53.5,12.2,241.4,31.7,24.8,41.2,0.0,2014-04-02,April,2014
60.5,16.9,189.9,31.2,24.4,40.3,0.3,2014-04-03,April,2014
59.4,22.2,150.6,30.5,24.7,39.4,0.8,2014-04-04,April,2014
53.1,12.6,243.5,30.5,22.8,39.7,0.0,2014-04-05,April,2014
54.0,10.8,208.2,31.3,23.7,39.6,0.0,2014-04-06,April,2014
62.1,16.9,200.2,31.6,24.7,40.8,0.0,2014-04-07,April,2014
67.5,22.3,186.0,31.4,25.6,40.4,0.0,2014-04-08,April,2014
64.0,15.1,175.7,31.8,26.1,39.9,0.0,2014-04-09,April,2014
52.2,10.1,233.6,31.7,24.1,40.6,0.0,2014-04-10,April,2014
50.2,11.5,217.4,31.4,23.8,40.8,0.0,2014-04-11,April,2014
52.0,18.0,216.3,31.6,24.2,40.3,0.0,2014-04-12,April,2014
50.4,17.3,215.6,31.6,24.1,40.0,0.0,2014-04-13,April,2014
50.2,14.8,212.9,32.0,24.6,41.0,0.0,2014-04-14,April,2014
49.6,11.5,247.7,32.3,24.3,41.5,0.0,2014-04-15,April,2014
50.5,19.8,214.9,32.6,25.1,41.9,0.0,2014-04-16,April,2014
50.5,18.0,213.1,33.5,26.6,42.7,0.0,2014-04-17,April,2014
54.9,9.4,218.1,33.3,26.2,42.8,0.0,2014-04-18,April,2014
47.9,9.4,246.9,34.0,25.6,42.8,0.0,2014-04-19,April,2014
47.3,9.7,267.7,33.7,25.0,41.0,0.0,2014-04-20,April,2014
41.7,10.1,314.7,33.8,25.1,41.9,0.0,2014-04-21,April,2014
37.5,10.4,290.2,34.1,24.7,43.2,0.0,2014-04-22,April,2014
45.3,14.4,240.8,33.9,25.1,42.5,0.0,2014-04-23,April,2014
49.8,15.8,215.4,33.9,24.3,42.1,0.0,2014-04-24,April,2014
53.9,15.8,196.8,34.3,27.6,42.8,0.0,2014-04-25,April,2014
60.1,22.0,191.6,33.6,27.4,42.1,0.0,2014-04-26,April,2014
58.8,23.0,200.8,33.7,27.1,43.1,0.0,2014-04-27,April,2014
61.6,20.5,189.4,32.4,27.7,40.4,0.0,2014-04-28,April,2014
62.8,22.0,188.8,32.7,27.2,40.6,0.2,2014-04-29,April,2014
61.4,21.2,190.0,32.5,25.3,41.1,0.4,2014-04-30,April,2014
64.7,20.5,186.2,32.0,27.0,39.8,2.0,2014-05-01,May,2014
71.1,17.3,175.1,30.1,23.2,35.5,5.7,2014-05-02,May,2014
73.8,20.5,198.0,28.4,23.9,34.1,12.6,2014-05-03,May,2014
73.5,22.3,189.5,29.2,21.1,35.5,11.8,2014-05-04,May,2014
70.5,11.9,195.4,29.4,24.9,35.2,4.2,2014-05-05,May,2014
64.9,16.6,210.6,30.8,24.9,38.2,2.7,2014-05-06,May,2014
64.2,24.1,209.0,31.5,26.0,38.7,1.0,2014-05-07,May,2014
69.0,25.2,207.7,31.4,26.9,37.0,0.0,2014-05-08,May,2014
66.5,27.0,209.3,32.2,28.7,37.9,0.0,2014-05-09,May,2014
64.5,23.0,211.6,32.2,28.3,38.9,2.4,2014-05-10,May,2014
71.6,21.6,195.1,30.6,27.2,35.8,1.1,2014-05-11,May,2014
72.3,17.6,182.9,31.6,27.2,38.3,0.0,2014-05-12,May,2014
67.7,19.8,192.2,32.8,27.2,40.2,0.3,2014-05-13,May,2014
68.2,17.3,191.9,32.3,28.0,38.0,0.3,2014-05-14,May,2014
63.0,15.5,200.0,32.9,27.3,40.8,2.9,2014-05-15,May,2014
58.6,18.4,191.1,33.5,26.5,41.7,1.2,2014-05-16,May,2014
59.9,17.3,198.5,33.4,27.5,41.0,0.0,2014-05-17,May,2014
60.8,17.3,195.4,33.5,27.5,41.3,0.0,2014-05-18,May,2014
61.7,21.2,192.5,33.6,28.2,41.8,0.0,2014-05-19,May,2014
63.8,23.4,186.8,33.3,28.0,41.6,0.0,2014-05-20,May,2014
62.6,20.5,187.5,33.1,27.8,40.6,0.0,2014-05-21,May,2014
61.1,17.6,179.9,32.7,28.1,38.8,0.0,2014-05-22,May,2014
60.3,18.4,168.3,33.2,27.6,40.4,0.0,2014-05-23,May,2014
73.4,15.5,121.8,30.6,27.2,36.1,1.4,2014-05-24,May,2014
81.9,11.2,122.6,28.9,26.2,33.3,13.5,2014-05-25,May,2014
80.0,14.0,140.3,29.6,25.2,34.4,20.9,2014-05-26,May,2014
81.7,22.7,159.7,29.3,26.2,33.1,17.0,2014-05-27,May,2014
83.7,35.4,185.3,29.3,26.1,33.4,23.6,2014-05-28,May,2014
80.5,14.0,206.1,29.8,26.0,35.0,4.0,2014-05-29,May,2014
78.5,16.2,195.9,30.4,27.3,34.8,3.0,2014-05-30,May,2014
83.0,19.1,184.5,29.1,24.1,32.8,13.7,2014-05-31,May,2014
83.6,14.0,192.1,28.6,22.6,34.2,9.5,2014-06-01,June,2014
82.0,15.1,194.0,29.6,26.5,33.4,5.5,2014-06-02,June,2014
83.4,16.2,206.1,29.5,25.9,34.8,3.1,2014-06-03,June,2014
81.6,13.7,208.7,30.3,27.2,34.5,0.6,2014-06-04,June,2014
80.0,15.8,204.4,30.8,27.9,36.1,0.4,2014-06-05,June,2014
78.4,17.6,192.4,31.2,28.0,35.8,0.0,2014-06-06,June,2014
75.8,18.7,180.1,31.4,27.9,36.0,0.0,2014-06-07,June,2014
77.9,20.5,188.9,30.8,28.3,34.7,0.0,2014-06-08,June,2014
78.5,19.8,186.3,30.8,28.3,34.5,0.0,2014-06-09,June,2014
80.7,22.0,191.2,30.7,28.0,34.4,5.2,2014-06-10,June,2014
78.4,19.4,187.2,31.4,28.0,35.7,8.8,2014-06-11,June,2014
75.3,15.1,166.4,32.7,28.1,38.5,3.6,2014-06-12,June,2014
76.7,9.0,168.0,32.5,27.3,37.6,4.7,2014-06-13,June,2014
77.5,12.6,199.0,30.8,25.7,37.7,4.5,2014-06-14,June,2014
77.2,11.5,192.2,31.0,28.0,35.4,4.2,2014-06-15,June,2014
77.1,11.5,199.7,31.3,27.6,36.3,7.4,2014-06-16,June,2014
82.6,11.5,162.2,30.6,27.9,35.1,8.9,2014-06-17,June,2014
88.4,13.0,176.5,29.3,27.4,34.0,14.1,2014-06-18,June,2014
88.7,12.6,200.2,28.7,26.8,31.9,8.8,2014-06-19,June,2014
90.5,20.9,220.6,28.7,26.8,31.3,21.9,2014-06-20,June,2014
93.2,21.2,219.7,28.1,26.6,30.3,62.0,2014-06-21,June,2014
91.8,22.0,212.9,28.6,26.9,31.1,29.0,2014-06-22,June,2014
91.3,16.9,195.1,28.8,27.4,31.3,18.9,2014-06-23,June,2014
89.3,13.3,188.8,28.7,24.9,32.6,5.5,2014-06-24,June,2014
85.8,14.8,194.8,29.2,26.4,33.7,8.3,2014-06-25,June,2014
88.5,11.9,182.2,28.8,26.5,32.1,5.7,2014-06-26,June,2014
86.2,16.2,169.6,29.0,26.6,33.1,6.3,2014-06-27,June,2014
83.9,18.7,180.1,29.7,26.6,33.6,3.1,2014-06-28,June,2014
90.5,13.0,195.7,29.4,27.1,32.5,15.7,2014-06-29,June,2014
91.3,11.5,209.1,28.8,26.5,31.9,32.0,2014-06-30,June,2014
87.7,13.7,166.9,29.1,26.5,33.2,21.2,2014-07-01,July,2014
88.1,15.5,177.7,28.9,26.5,32.7,10.4,2014-07-02,July,2014
92.9,19.4,167.4,28.3,26.9,30.1,20.0,2014-07-03,July,2014
91.4,19.8,212.4,28.1,26.7,30.5,26.3,2014-07-04,July,2014
93.4,20.5,185.6,28.1,26.1,31.6,29.8,2014-07-05,July,2014
86.6,18.4,185.8,29.5,26.4,34.0,4.2,2014-07-06,July,2014
85.5,21.5,208.2,29.5,26.9,33.2,1.1,2014-07-07,July,2014
86.7,21.2,200.0,29.5,27.2,35.7,2.0,2014-07-08,July,2014
86.8,14.0,188.1,30.1,27.1,33.6,3.4,2014-07-09,July,2014
85.7,17.3,159.8,30.0,27.2,33.9,2.8,2014-07-10,July,2014
82.3,8.3,129.7,30.1,26.9,34.8,4.1,2014-07-11,July,2014
86.1,16.9,124.5,29.8,27.1,34.1,7.0,2014-07-12,July,2014
87.7,19.8,120.2,29.4,27.3,33.2,6.0,2014-07-13,July,2014
88.2,22.7,148.3,29.4,27.4,32.8,9.0,2014-07-14,July,2014
87.6,23.0,147.5,29.1,27.0,32.0,3.9,2014-07-15,July,2014
89.0,22.0,188.8,28.8,26.9,32.1,11.2,2014-07-16,July,2014
89.6,22.7,195.7,28.7,27.1,31.4,12.1,2014-07-17,July,2014
90.1,11.9,177.0,29.2,27.0,32.2,11.6,2014-07-18,July,2014
88.9,11.9,230.9,29.3,27.1,32.9,10.0,2014-07-19,July,2014
88.8,16.2,169.9,29.0,27.0,32.2,11.7,2014-07-20,July,2014
91.0,27.7,154.8,28.2,26.7,30.7,24.9,2014-07-21,July,2014
91.7,20.5,159.9,27.5,25.6,30.6,7.3,2014-07-22,July,2014
89.8,8.3,173.6,28.0,25.9,32.4,4.2,2014-07-23,July,2014
86.5,9.7,177.3,28.2,25.7,32.2,13.3,2014-07-24,July,2014
86.8,7.2,164.6,28.5,25.7,32.7,13.7,2014-07-25,July,2014
88.4,11.9,147.6,29.0,26.1,32.3,6.0,2014-07-26,July,2014
91.1,17.3,114.3,28.3,26.3,32.0,6.1,2014-07-27,July,2014
89.9,18.7,108.9,28.4,26.1,31.2,7.6,2014-07-28,July,2014
89.2,20.2,123.6,28.8,26.6,32.1,6.9,2014-07-29,July,2014
89.5,20.5,129.0,28.9,26.8,31.8,8.8,2014-07-30,July,2014
88.6,17.6,153.2,29.1,26.9,33.1,8.1,2014-07-31,July,2014
90.0,10.8,174.6,28.8,26.6,33.1,5.2,2014-08-01,August,2014
86.7,11.0,163.9,29.5,26.8,33.1,6.3,2014-08-02,August,2014
88.5,22.3,125.5,29.0,27.1,32.6,4.8,2014-08-03,August,2014
90.5,30.6,145.5,28.4,27.1,31.0,16.8,2014-08-04,August,2014
90.1,23.8,157.7,28.7,27.0,32.5,15.5,2014-08-05,August,2014
88.5,11.5,183.5,28.9,26.3,32.1,8.9,2014-08-06,August,2014
90.2,10.1,206.0,28.3,26.7,30.8,4.1,2014-08-07,August,2014
85.5,10.4,162.7,29.4,26.1,33.1,13.9,2014-08-08,August,2014
87.3,17.3,153.8,29.1,26.4,32.5,5.1,2014-08-09,August,2014
86.7,23.0,177.3,28.7,26.1,31.6,5.9,2014-08-10,August,2014
84.7,20.9,191.3,29.0,26.0,32.2,1.9,2014-08-11,August,2014
86.8,20.5,203.2,29.2,26.5,33.0,10.2,2014-08-12,August,2014
91.2,21.9,202.7,28.8,27.0,31.2,22.3,2014-08-13,August,2014
93.6,24.5,184.2,28.2,27.0,29.8,19.6,2014-08-14,August,2014
93.4,20.2,200.2,28.2,26.8,30.2,15.8,2014-08-15,August,2014
93.1,11.5,196.4,27.8,26.0,29.3,9.5,2014-08-16,August,2014
89.6,13.3,216.2,27.7,25.8,32.0,3.7,2014-08-17,August,2014
85.7,15.5,192.3,28.9,25.3,33.5,6.4,2014-08-18,August,2014
89.6,17.3,206.7,28.3,26.0,32.7,12.1,2014-08-19,August,2014
91.7,13.0,206.9,27.9,25.2,30.1,23.3,2014-08-20,August,2014
87.6,11.2,205.0,28.9,26.3,32.9,3.7,2014-08-21,August,2014
90.3,15.5,186.5,28.2,26.2,31.0,4.0,2014-08-22,August,2014
88.1,20.5,197.5,28.4,26.1,32.7,4.0,2014-08-23,August,2014
88.1,17.6,195.2,28.5,26.0,32.4,4.7,2014-08-24,August,2014
89.7,13.3,194.8,28.3,26.1,32.3,4.0,2014-08-25,August,2014
87.4,11.2,190.3,28.6,26.0,33.1,2.3,2014-08-26,August,2014
87.7,12.2,148.1,28.4,25.6,31.9,2.3,2014-08-27,August,2014
89.6,12.6,111.8,28.0,25.6,31.9,2.7,2014-08-28,August,2014
87.3,13.0,127.3,28.6,25.7,33.2,1.6,2014-08-29,August,2014
88.4,15.1,145.2,28.2,26.0,33.1,5.2,2014-08-30,August,2014
90.3,17.6,125.9,27.5,25.9,30.5,19.2,2014-08-31,August,2014
91.4,19.4,133.7,27.5,25.9,30.5,21.1,2014-09-01,September,2014
89.7,12.2,158.0,27.5,25.1,32.1,6.6,2014-09-02,September,2014
85.4,11.2,165.8,28.3,24.7,34.0,2.2,2014-09-03,September,2014
90.1,14.0,142.2,27.9,25.0,33.0,3.7,2014-09-04,September,2014
89.0,17.6,123.9,27.9,25.7,32.3,8.7,2014-09-05,September,2014
87.9,22.0,116.9,28.3,25.7,31.5,4.0,2014-09-06,September,2014
90.0,19.8,133.9,27.9,25.9,32.1,5.5,2014-09-07,September,2014
89.5,15.8,168.0,27.7,25.8,30.6,8.5,2014-09-08,September,2014
87.2,13.7,179.7,28.2,25.3,33.0,7.7,2014-09-09,September,2014
86.2,11.5,168.2,28.3,25.1,32.0,1.7,2014-09-10,September,2014
84.9,13.0,161.7,28.7,25.2,33.5,0.1,2014-09-11,September,2014
84.1,8.3,164.7,29.0,25.6,33.9,0.7,2014-09-12,September,2014
87.1,9.4,169.8,28.5,25.6,34.3,1.6,2014-09-13,September,2014
85.6,7.9,156.6,28.8,25.6,34.5,1.3,2014-09-14,September,2014
85.1,9.4,142.3,28.8,25.4,34.6,0.0,2014-09-15,September,2014
85.1,7.2,151.5,28.7,25.8,32.4,0.5,2014-09-16,September,2014
83.5,7.6,177.2,29.6,26.0,34.6,0.3,2014-09-17,September,2014
87.0,7.6,151.2,29.3,26.8,35.0,2.3,2014-09-18,September,2014
90.9,15.8,116.4,28.4,26.7,32.6,12.8,2014-09-19,September,2014
94.9,20.2,144.5,27.2,25.4,29.3,46.3,2014-09-20,September,2014
93.3,24.1,168.2,27.6,26.1,30.0,29.1,2014-09-21,September,2014
93.0,19.1,187.7,28.0,26.6,30.7,19.6,2014-09-22,September,2014
89.2,10.1,244.9,28.0,25.7,30.8,8.4,2014-09-23,September,2014
89.3,9.0,193.1,28.1,25.2,32.1,4.7,2014-09-24,September,2014
88.9,10.8,196.9,27.8,24.6,32.8,12.8,2014-09-25,September,2014
88.3,12.6,214.5,28.2,25.9,32.2,4.7,2014-09-26,September,2014
80.7,8.4,248.9,28.9,24.9,35.0,0.2,2014-09-27,September,2014
80.0,7.9,245.7,28.7,23.3,35.6,0.0,2014-09-28,September,2014
78.4,7.6,285.1,29.1,24.1,34.6,0.0,2014-09-29,September,2014
76.8,6.1,336.3,29.3,24.5,33.9,2.1,2014-09-30,September,2014
76.4,5.4,352.0,29.3,25.5,34.0,2.1,2014-10-01,October,2014
76.7,7.2,217.2,29.3,26.1,33.9,0.2,2014-10-02,October,2014
80.2,7.2,261.1,28.8,24.9,34.3,3.9,2014-10-03,October,2014
81.7,8.3,310.4,28.6,24.6,34.5,3.7,2014-10-04,October,2014
81.5,6.5,2.1,28.8,24.8,34.5,2.4,2014-10-05,October,2014
78.4,5.8,313.0,29.1,26.0,35.0,0.0,2014-10-06,October,2014
82.9,7.2,245.1,28.4,24.8,34.5,5.0,2014-10-07,October,2014
80.2,6.8,279.7,28.7,24.5,34.1,4.7,2014-10-08,October,2014
78.6,7.6,121.3,29.4,25.9,35.5,0.0,2014-10-09,October,2014
82.3,6.5,163.4,28.9,25.8,34.1,1.9,2014-10-10,October,2014
89.7,11.5,122.0,27.5,25.2,32.4,11.2,2014-10-11,October,2014
88.0,14.8,117.6,27.6,25.2,31.1,10.4,2014-10-12,October,2014
88.7,11.2,132.5,27.7,25.3,32.4,8.6,2014-10-13,October,2014
89.2,10.8,156.6,27.4,25.1,32.8,6.9,2014-10-14,October,2014
86.4,6.8,225.8,27.9,24.7,32.3,1.0,2014-10-15,October,2014
87.6,8.3,309.7,27.4,24.6,33.0,1.3,2014-10-16,October,2014
82.8,8.6,344.2,26.3,22.0,33.3,0.0,2014-10-17,October,2014
80.1,9.0,316.7,25.7,21.9,31.3,0.0,2014-10-18,October,2014
76.1,9.4,310.5,25.6,20.6,31.3,0.0,2014-10-19,October,2014
73.1,11.5,345.6,25.1,19.8,32.0,0.0,2014-10-20,October,2014
75.2,8.6,338.9,25.2,18.9,31.7,0.0,2014-10-21,October,2014
75.6,8.3,310.1,25.5,19.5,33.1,0.0,2014-10-22,October,2014
75.9,7.9,309.1,25.8,19.6,32.5,0.0,2014-10-23,October,2014
75.3,8.3,310.4,25.8,19.9,32.1,0.0,2014-10-24,October,2014
71.0,6.5,340.4,26.2,22.6,32.3,0.0,2014-10-25,October,2014
81.7,14.8,337.7,24.5,20.6,30.8,0.0,2014-10-26,October,2014
85.4,9.4,327.2,23.9,19.4,28.5,0.0,2014-10-27,October,2014
84.9,6.5,313.4,23.8,20.9,26.4,0.7,2014-10-28,October,2014
81.4,9.4,345.1,24.3,19.7,30.3,0.0,2014-10-29,October,2014
79.3,10.1,1.5,24.5,19.0,31.1,0.0,2014-10-30,October,2014
77.7,7.9,331.8,24.7,19.0,31.8,0.0,2014-10-31,October,2014
79.2,9.0,334.6,25.0,19.8,32.0,0.0,2014-11-01,November,2014
81.0,8.6,330.4,24.9,19.7,31.8,0.0,2014-11-02,November,2014
81.2,8.3,321.4,24.7,19.3,32.0,0.0,2014-11-03,November,2014
77.4,7.9,312.8,24.8,18.3,31.0,0.0,2014-11-04,November,2014
78.2,9.4,350.4,25.0,19.6,32.0,0.0,2014-11-05,November,2014
76.2,12.2,342.5,24.6,18.6,32.0,0.0,2014-11-06,November,2014
74.9,9.4,348.3,25.4,19.0,32.8,0.0,2014-11-07,November,2014
75.6,10.8,35.8,26.7,20.0,33.0,0.0,2014-11-08,November,2014
77.9,8.6,328.1,27.2,22.4,32.6,0.0,2014-11-09,November,2014
73.8,7.9,330.1,25.7,20.1,32.3,0.0,2014-11-10,November,2014
73.6,6.8,332.6,24.8,19.1,32.6,0.0,2014-11-11,November,2014
70.6,8.3,320.6,24.4,19.1,30.5,0.0,2014-11-12,November,2014
69.1,9.4,328.1,24.0,18.3,30.9,0.0,2014-11-13,November,2014
64.9,9.7,327.7,22.6,16.7,30.5,0.0,2014-11-14,November,2014
64.8,8.3,313.4,22.0,15.5,29.8,0.0,2014-11-15,November,2014
65.1,9.0,312.4,21.7,16.0,29.0,0.0,2014-11-16,November,2014
70.2,9.4,334.1,21.9,15.3,29.6,0.0,2014-11-17,November,2014
71.6,9.0,344.2,22.2,15.4,29.7,0.0,2014-11-18,November,2014
71.3,9.7,329.6,21.8,15.5,29.6,0.0,2014-11-19,November,2014
69.1,11.2,324.5,21.6,14.8,29.1,0.0,2014-11-20,November,2014
70.6,10.1,307.3,21.2,15.0,30.0,0.0,2014-11-21,November,2014
67.3,9.4,305.2,21.2,14.6,29.8,0.0,2014-11-22,November,2014
64.8,9.0,307.5,20.6,13.3,29.1,0.0,2014-11-23,November,2014
64.8,10.1,344.7,20.5,13.7,29.0,0.0,2014-11-24,November,2014
66.4,11.5,335.3,19.9,13.4,28.3,0.0,2014-11-25,November,2014
64.0,9.7,308.6,19.4,12.1,28.2,0.0,2014-11-26,November,2014
64.1,9.4,320.7,19.8,12.5,27.8,0.0,2014-11-27,November,2014
67.3,9.7,305.9,19.8,13.5,28.3,0.0,2014-11-28,November,2014
68.3,9.7,317.2,20.5,13.5,29.0,0.0,2014-11-29,November,2014
67.8,8.3,341.4,20.7,14.1,29.3,0.0,2014-11-30,November,2014
72.1,7.9,356.9,21.4,15.7,29.7,0.0,2014-12-01,December,2014
73.8,9.4,313.8,21.1,16.1,28.4,0.0,2014-12-02,December,2014
68.4,9.0,305.1,20.4,13.4,28.7,0.0,2014-12-03,December,2014
69.2,8.3,332.2,21.2,14.9,29.0,0.0,2014-12-04,December,2014
74.4,7.2,356.5,22.1,16.2,29.7,0.0,2014-12-05,December,2014
73.9,10.4,330.7,21.6,15.6,29.0,0.0,2014-12-06,December,2014
73.3,9.7,333.7,19.8,13.9,27.8,0.0,2014-12-07,December,2014
71.0,9.0,325.9,19.1,12.4,27.9,0.0,2014-12-08,December,2014
68.5,9.0,322.9,19.2,12.2,27.7,0.0,2014-12-09,December,2014
64.1,8.3,329.6,19.4,12.8,27.8,0.0,2014-12-10,December,2014
68.1,10.4,346.0,18.3,11.9,26.9,0.0,2014-12-11,December,2014
71.8,11.2,0.9,16.8,11.1,25.0,0.6,2014-12-12,December,2014
67.4,9.7,358.8,18.3,12.2,26.8,0.0,2014-12-13,December,2014
69.3,9.0,348.0,19.5,14.0,27.0,0.0,2014-12-14,December,2014
74.0,9.0,332.2,20.2,14.0,28.8,0.0,2014-12-15,December,2014
73.3,14.0,328.2,20.3,13.5,29.3,0.0,2014-12-16,December,2014
61.6,15.5,325.1,19.2,13.7,27.1,0.0,2014-12-17,December,2014
64.4,14.0,346.0,16.7,9.5,25.5,0.0,2014-12-18,December,2014
67.9,14.4,352.1,17.8,10.0,27.1,0.0,2014-12-19,December,2014
66.6,10.1,330.8,18.1,10.4,27.2,0.0,2014-12-20,December,2014
62.6,9.4,333.3,18.8,12.8,27.5,0.0,2014-12-21,December,2014
60.9,10.1,325.9,18.0,10.4,26.7,0.0,2014-12-22,December,2014
64.0,10.1,331.4,17.7,10.1,27.1,0.0,2014-12-23,December,2014
59.5,11.2,333.4,18.0,10.4,27.9,0.0,2014-12-24,December,2014
58.3,12.2,329.6,17.3,10.1,27.0,0.0,2014-12-25,December,2014
59.6,12.2,336.2,16.1,8.9,25.6,0.0,2014-12-26,December,2014
63.6,11.5,339.8,15.3,9.1,24.9,0.0,2014-12-27,December,2014
62.2,10.4,340.4,16.5,8.9,26.1,0.0,2014-12-28,December,2014
63.4,10.4,342.2,17.2,10.6,24.4,0.0,2014-12-29,December,2014
63.4,10.1,343.7,18.5,12.7,25.6,0.0,2014-12-30,December,2014
61.9,8.3,5.4,20.8,16.4,27.8,0.2,2014-12-31,December,2014
62.1,9.4,332.8,17.8,9.8,26.0,0.0,2013-01-01,January,2013
66.9,8.3,282.1,19.1,12.4,26.9,0.0,2013-01-02,January,2013
86.3,6.8,188.5,19.6,16.1,24.3,2.6,2013-01-03,January,2013
74.3,13.3,352.1,19.6,14.3,26.8,0.0,2013-01-04,January,2013
64.6,10.8,356.0,16.9,10.0,25.9,0.0,2013-01-05,January,2013
61.7,10.1,346.9,16.6,9.6,25.3,0.0,2013-01-06,January,2013
61.7,13.7,340.3,17.1,11.1,24.9,0.0,2013-01-07,January,2013
50.8,14.8,344.2,14.7,9.4,22.5,0.0,2013-01-08,January,2013
55.1,13.7,332.1,12.2,5.0,21.7,0.0,2013-01-09,January,2013
60.2,12.6,319.4,13.4,6.0,22.6,0.0,2013-01-10,January,2013
64.9,11.9,327.3,14.4,7.7,22.7,0.0,2013-01-11,January,2013
67.1,11.2,335.5,14.5,8.4,22.4,0.0,2013-01-12,January,2013
64.4,9.0,316.3,15.6,8.4,24.5,0.0,2013-01-13,January,2013
60.9,9.0,322.1,17.9,10.6,26.7,0.0,2013-01-14,January,2013
61.5,10.1,338.1,18.6,12.4,26.3,0.0,2013-01-15,January,2013
59.6,9.7,353.3,18.9,11.1,27.8,0.0,2013-01-16,January,2013
60.1,8.3,8.5,20.5,13.2,29.3,0.0,2013-01-17,January,2013
58.7,9.0,17.7,21.4,13.9,30.2,0.0,2013-01-18,January,2013
58.8,6.8,288.8,22.1,15.0,30.6,0.0,2013-01-19,January,2013
68.8,11.9,330.4,20.9,14.9,28.7,0.0,2013-01-20,January,2013
55.7,14.8,346.0,19.7,13.5,27.6,0.0,2013-01-21,January,2013
44.7,17.6,342.7,18.1,11.0,27.4,0.0,2013-01-22,January,2013
43.2,14.8,328.9,16.9,8.5,27.7,0.0,2013-01-23,January,2013
